lat,lon,flood_heig,elevation,precipitat,distance_to_river_deg,distance_to_river_m
14.61882522,121.0148554,1,10.323764801,8.0,0.0014558618994976586,161.6006708442401
14.59962768,120.9772669,1,13.3481416702,8.0,0.000574593398595952,63.77986724415067
14.58241427,120.9849326,1,10.0827713013,8.0,0.0037881454634046277,420.4841464379137
14.6849688,121.0262892,1,36.5908317566,10.0,2.461043179201179e-05,2.7317579289133085
14.6083111,120.9911017,1,7.87695741653,8.0,0.0036058691653869765,400.2514773579544
14.57978989,120.995125,1,7.62529563904,8.0,0.0019421687527325278,215.58073155331059
14.5794148,120.99575,1,7.62529563904,8.0,0.0022166394677485372,246.04698092008763
14.57939922,120.9953959,1,7.62529563904,8.0,0.0019023452116794309,211.16031849641683
14.58072829,120.9950499,1,7.52054834366,8.0,0.002665621455886032,295.8839816033495
14.58111766,120.9949882,1,7.39701509476,8.0,0.002989132796243172,331.7937403829921
14.58131754,120.99494,1,7.39701509476,8.0,0.00315538740467656,350.24800191909816
14.58287373,120.9840824,1,9.98565483093,8.0,0.0032510067775376465,360.86175230667874
14.58326829,120.9841092,1,9.88642787933,8.0,0.0028597148902388377,317.428352816511
14.58253368,120.9848897,1,10.0827713013,8.0,0.003664345953681838,406.74240085868405
14.68295018,121.0332714,1,43.6540641785,10.0,0.00035969149571709024,39.925756024597014
14.583572,120.9842889,1,9.88642787933,8.0,0.0025708607086995126,285.3655386656459
14.43171314,121.0121263,1,35.925491333,8.0,0.003294434253645209,365.6822021546182
14.58293907,121.1260032,1,15.5837593079,14.0,0.02591663771253981,2876.746786091919
14.57480324,120.9834628,1,11.9547481537,8.0,0.010831904874652002,1202.3414410863722
14.62439742,121.1123215,1,13.0297193527,14.0,0.00789797823346563,876.675583914685
14.52983515,120.9970938,1,7.94454956055,6.0,0.002417938938945503,268.39122222295083
14.61157102,121.1156367,1,11.466676712,13.0,0.014627163675857674,1623.6151680202017
14.44463138,120.9525745,1,9.04546451569,6.0,0.00020966613362455468,23.27294083232557
14.63642097,121.0731489,1,54.5384407043,10.0,0.0014006713672021823,155.47452175944224
14.56679452,121.0037063,1,7.54310750961,7.0,0.0006179475075824699,68.59217334165416
14.55587032,121.0039638,1,7.40022945404,7.0,0.003449674356857254,382.9138536111552
14.63931944,121.0223868,1,21.7427330017,8.0,7.014924442965721e-05,7.786566131691951
14.63948863,121.0224165,1,21.7427330017,8.0,0.0002390177609880618,26.53097146967486
14.62939074,121.0920762,1,11.1982831955,12.0,0.0015777119571123552,175.12602723947143
14.55610206,121.0688087,1,7.94906806946,9.0,0.0004686470957846159,52.019827632092365
14.64236356,121.1012775,1,14.6665706635,13.0,0.008461206628089713,939.1939357179581
14.64832488,121.0488926,1,51.6779670715,9.0,0.003567609905581626,396.00469951956046
14.65356287,121.0530634,1,50.9938697815,9.0,0.00023965145629963175,26.601311649259124
14.61151133,121.1156206,1,11.3430404663,13.0,0.01465626434357963,1626.845342137339
14.55684275,121.0663826,1,8.79203701019,9.0,0.00011071272664892395,12.28911265803056
14.55187779,121.064351,1,12.9322805405,9.0,7.489482751917693e-05,8.313325854628639
14.55588739,121.0656947,1,10.8343906403,9.0,6.198735906859478e-05,6.88059685661402
14.55281446,121.0645065,1,12.1064348221,9.0,3.090290609010533e-05,3.4302225760016913
14.56158194,121.009735,1,11.2770986557,7.0,7.060583123669606e-05,7.837247267273263
14.58061018,120.9823845,1,9.59572124481,8.0,0.005398939885421527,599.2823272817895
14.67363342,121.1074556,1,18.101858139,14.0,0.00808180986823775,897.0808953743903
14.51267731,120.9858821,1,6.48961162567,6.0,0.0011804903481589895,131.03442864564784
14.57581563,121.0842522,1,7.03089427948,11.0,0.004366377217887268,484.6678711854868
14.55304683,121.0686907,1,7.2575340271,9.0,0.0015156174382716335,168.23353564815133
14.55328825,120.994818,1,9.71769714355,7.0,0.005638141084833898,625.8336604165627
14.68740769,120.9933762,1,22.4500465393,10.0,0.00539843375453461,599.2261467533417
14.70565968,121.0693525,1,57.4708175659,13.0,0.007761834062279695,861.5635809130462
14.70429579,121.0689287,1,57.6620292664,13.0,0.006342563358618213,704.0245328066217
14.70565523,121.0693257,1,57.4708175659,13.0,0.007752187769324018,860.492842394966
14.55948433,121.0034587,1,6.69210004807,7.0,0.0005050585301706264,56.061496848939534
14.65483311,121.0352348,1,40.4973678589,9.0,0.005697705315301256,632.4452899984394
14.58166408,121.1095803,1,9.94170665741,13.0,0.00953220268765526,1058.0744983297338
14.58677258,121.1119621,1,11.2700233459,13.0,0.013804713182404836,1532.3231632469367
14.57192956,121.0224862,1,8.60610294342,8.0,0.0039118093430997175,434.21083708406866
14.47194679,121.0086514,1,13.6582450867,7.0,0.0009084598989160141,100.83904877967757
14.47236493,121.0089679,1,13.6582450867,7.0,0.0004589758860171481,50.94632334790344
14.58170042,121.1106075,1,10.0121431351,13.0,0.010539097666521422,1169.8398409838778
14.60329335,120.9780593,1,14.1144304276,8.0,0.00033799715397841767,37.51768409160436
14.55290577,121.0018681,1,8.2965669632,7.0,0.00038365547480140604,42.58575770295607
14.58477904,121.0187607,1,7.51300859451,8.0,0.0011870644271816967,131.76415141716834
14.58378225,121.0160355,1,7.95878601074,8.0,0.002546885671048528,282.7043094863866
14.55222039,121.1033253,1,6.48910522461,12.0,0.0026166219142413193,290.44503248078644
14.55442192,121.1051385,1,7.08206510544,12.0,0.004151363016696031,460.80129485325944
14.56714047,121.1314404,1,11.8085231781,14.0,0.03127397679204247,3471.411423916714
14.58220642,121.1109657,1,10.3561315536,13.0,0.011009933681196543,1222.1026386128162
14.55285904,121.0018359,1,8.2965669632,7.0,0.0003425199830055937,38.019718113620904
14.58264904,121.0897694,1,8.70037174225,11.0,0.0006883983872781101,76.41222098787021
14.5819029,121.1122195,1,10.0080718994,13.0,0.012156358845063317,1349.3558318020282
14.58132143,121.1112647,1,10.0699720383,13.0,0.011105917658487827,1232.7568600921488
14.58214171,121.1103527,1,10.3561315536,13.0,0.010401846583578638,1154.6049707772288
14.53403284,121.0672773,1,7.01743602753,9.0,0.0004046666747662331,44.918000899051876
14.58360055,120.9881996,1,8.46084022522,8.0,0.003029135418319396,336.23403143345297
14.55454134,121.105219,1,7.08206510544,12.0,0.004256080609630778,472.4249476690164
14.55804609,121.0101615,1,15.4396781921,7.0,0.002083990085274215,231.32289946543787
14.55522672,121.0837935,1,6.70813179016,11.0,0.0019430240475168115,215.67566927436607
14.55636901,121.0842548,1,6.53900527954,11.0,0.0009871287272216825,109.57128872160676
14.55687785,121.084448,1,6.59171915054,11.0,0.0005555004879505999,61.66055416251658
14.55705438,121.0806714,1,6.29104042053,10.0,0.003255820488292049,361.39607420041744
14.55498788,121.0847269,1,6.74731445313,11.0,0.0015406144713485058,171.00820631968415
14.55466596,121.0861968,1,6.66871118546,11.0,0.0005818735794101808,64.58796731453006
14.5847375,120.9832536,1,9.62166404724,8.0,0.001268307679548201,140.7821524298503
14.61107402,120.9659236,1,7.64090824127,8.0,0.005430317113660492,602.7651996163146
14.53678662,121.0625979,1,7.49671363831,9.0,0.0014760273898423298,163.8390402724986
14.53822793,121.0803415,1,5.68784618378,10.0,0.0002597995311950912,28.837747962655122
14.6147738,120.9911339,1,7.44258785248,8.0,0.0032989553883797586,366.1840481101532
14.56720277,121.1314618,1,11.8085231781,14.0,0.03128336707358821,3472.4537451682913
14.57068351,121.0337971,1,8.82038974762,8.0,0.002307274713271803,256.10749317317016
14.57278102,121.0333733,1,8.68872451782,8.0,0.0032137134359475805,356.7221913901814
14.5724176,121.032515,1,9.50553131104,8.0,0.0026908971065613936,298.6895788283147
14.57452547,121.0309701,1,5.42101669312,8.0,0.0022332965734286497,247.8959196505801
14.5659848,121.0115616,1,10.0914306641,7.0,0.0034402002761507607,381.8622306527344
14.57423993,121.0322361,1,7.59836864471,8.0,0.001852716014404651,205.65147759891627
14.57141037,121.0328047,1,9.11374187469,8.0,0.0021696051614214086,240.82617291777635
14.57458778,121.0310613,1,6.16145896912,8.0,0.002124359756347143,235.80393295453288
14.63316939,121.0543965,1,44.0191040039,9.0,0.002500414841602203,277.54604741784453
14.63226626,121.054654,1,43.5070915222,9.0,0.0016320737574010043,181.16018707151147
14.57350269,121.0299616,1,6.97464370728,8.0,0.0018749419429225545,208.11855566440354
14.39638155,121.0503913,1,5.46506690979,11.0,0.0039722766636417625,440.92270966423564
14.5532567,121.0690555,1,7.2575340271,9.0,0.0017529821757679364,194.58102151024093
14.57872041,121.0041426,1,6.3526763916,8.0,0.0003125185122084195,34.68955485513457
14.54056436,121.0141656,1,12.457157135,7.0,0.00394073877685165,437.42200423053316
14.54020087,121.0121378,1,11.2346830368,7.0,0.0029151291369283747,323.5793341990496
14.54045012,121.0135326,1,12.1674489975,7.0,0.0038842052222340805,431.1467796679829
14.54087591,121.0149595,1,12.4907159805,7.0,0.0038564029296890394,428.06072519548337
14.54744599,121.0042016,1,8.8230638504,7.0,0.0034994468377104794,388.4385989858632
14.54311286,121.0018788,1,9.54775905609,7.0,0.007153614867709605,794.0512503157661
14.53786834,121.0013531,1,8.07418060303,7.0,0.0032730755056356014,363.31138112555175
14.59583677,121.0993932,1,10.6814889908,12.0,0.003725613762711802,413.54312766101003
14.63285797,121.0544716,1,44.0191040039,9.0,0.0021933770206919653,243.46484929680815
14.55259942,121.0061596,1,7.41759490967,7.0,0.0009022012959362152,100.14434384891989
14.57298298,121.0821837,1,8.22222423553,10.0,0.005030625642752026,558.3994463454749
14.59498021,121.0173552,1,10.850941658,8.0,0.0026400335039743054,293.0437189411479
14.62046692,121.1223484,1,14.2806777954,14.0,0.01743167398205494,1934.9158120080983
14.6235202,121.1149917,1,13.527882576,14.0,0.010230347060588549,1135.568523725329
14.62867964,121.1236082,1,23.7076339722,15.0,0.01996966463063045,2216.6327739999797
14.57867887,121.004089,1,6.3526763916,8.0,0.0002733812263026412,30.34531611959317
14.56240749,121.0835199,1,7.08878087997,11.0,0.0002975277745391359,33.02558297384409
14.5608187,121.0840242,1,6.97036027908,11.0,2.388274466664578e-05,2.6509846579976815
14.58389647,120.9891115,1,8.46084022522,8.0,0.0020915378989856516,232.16070678740732
14.50973272,121.0655116,1,7.48613882065,9.0,0.0006383140884681468,70.8528638199643
14.62768306,120.9925608,1,10.4241256714,8.0,0.010012546711084395,1111.3926849303677
14.62832668,120.9904955,1,9.96771335602,8.0,0.00862942439948132,957.8661083424265
14.58434814,121.10862,1,10.9831695557,13.0,0.009685596838898474,1075.1012491177307
14.58547989,121.1112915,1,11.1569032669,13.0,0.012563555198590084,1394.5546270434993
14.60517052,120.9819983,1,12.0515298843,8.0,0.0034254085410781476,380.2203480596744
14.53366874,121.0114302,1,8.1608171463,7.0,0.0025104973266334863,278.665203256317
14.5166605,121.0725497,1,6.79168653488,9.0,0.002220061606780168,246.42683835259865
14.53149032,121.0717721,1,5.48900985718,9.0,0.002941101983682403,326.46232018874673
14.55481806,121.0992427,1,6.11195421219,11.0,0.0009316108295011484,103.40880207462747
14.5547921,121.0995082,1,6.11195421219,11.0,0.0011256013633526194,124.94175133214075
14.55510025,121.1011629,1,6.31000804901,12.0,0.0015035920764959845,166.89872049105426
14.55511064,121.1011522,1,6.31000804901,12.0,0.001511874929218328,167.81811714323442
14.55475757,121.0986094,1,6.07212543488,11.0,0.0003939165141707776,43.72473307295631
14.56171509,121.0963993,1,6.46070623398,11.0,0.0006320640325044653,70.15910760799565
14.57532859,120.989304,1,8.45353317261,8.0,0.005130551346071727,569.4911994139618
14.54800367,121.0743958,1,6.29007720947,9.0,0.0002433022893834373,27.006554121561543
14.59994305,121.1361234,1,36.1526107788,16.0,0.036266317086281294,4025.5611965772237
14.58980887,120.9821059,1,9.31884765625,8.0,0.003622960259404952,402.14858879394967
14.60889509,121.0991009,1,11.6518144608,12.0,0.00327882627872868,363.9497169388835
14.57830732,121.0307997,1,7.86180067062,8.0,0.0009193403028319877,102.04677361435064
14.58882614,121.1039429,1,11.540561676,12.0,0.008461666656849255,939.2449989102673
14.58995236,121.0813366,1,12.7242593765,10.0,0.001769091356476576,196.36914056889995
14.58961621,121.0973708,1,10.071554184,12.0,0.004295154880344637,476.7621917182547
14.58945268,121.0995568,1,10.2837648392,12.0,0.006337810910487583,703.4970110641217
14.56313957,121.0901664,1,5.99766731262,11.0,0.000546432572160033,60.65401550976367
14.41776106,121.0029609,1,38.2102088928,8.0,0.005495780397505269,610.0316241230848
14.41808318,121.0024754,1,37.210849762,8.0,0.004941033758273464,548.4547471683545
14.34886984,121.0859634,1,7.66844654083,14.0,0.06234129695695524,6919.883962222032
14.61588178,120.9658912,1,6.93131017685,8.0,0.004453384662524846,494.3256975402579
14.51761085,121.0730673,1,6.37750959396,9.0,0.002499005261837768,277.38958406399223
14.516889,121.0726382,1,6.79168653488,9.0,0.002313202610447561,256.76548975967927
14.51609445,121.0721393,1,5.91160917282,9.0,0.002127966540796119,236.2042860283692
14.51565822,121.0718657,1,6.09927892685,9.0,0.002032337698413146,225.5894845238592
14.51525834,121.0716082,1,5.17410612106,9.0,0.002002178483373949,222.24181165450833
14.51703311,121.0758193,1,5.02722883224,10.0,0.0001226334801812666,13.612316300120593
14.51819378,121.0733329,1,6.37750959396,9.0,0.0027063935173721487,300.4096804283085
14.51668776,121.0766079,1,5.02722883224,10.0,0.0006876364811708953,76.32764940996938
14.57477978,120.9891417,1,8.81983089447,8.0,0.005511010662148687,611.7221834985043
14.57471748,120.9890398,1,8.81983089447,8.0,0.005630057194234861,624.9363485600695
14.5718531,121.0147334,1,7.91145038605,7.0,0.0009976982509768471,110.74450585843003
14.61633346,120.9914003,1,7.43366098404,8.0,0.0033580252035404503,372.74079759298996
14.61409102,120.9903704,1,7.45807218552,8.0,0.003928099044873913,436.0189939810043
14.61445438,120.9905742,1,7.4082198143,8.0,0.003795689699960256,421.3215566955884
14.61481774,120.9907029,1,7.4082198143,8.0,0.0037307286912120537,414.110884724538
14.55343049,121.0646567,1,12.1064348221,9.0,4.9127892422878515e-05,5.453196058939515
14.60675782,120.9918582,1,8.28561019897,8.0,0.0019957265480019435,221.5256468282157
14.59873349,121.0253321,1,12.0853033066,8.0,0.00104612354977546,116.11971402507605
14.59417036,121.0233794,1,9.99384117126,8.0,0.002455085421157898,272.5144817485267
14.56458426,120.9993951,1,9.03858661652,7.0,0.0015417885064072884,171.13852421120902
14.47686176,121.0023938,1,9.66548252106,6.0,0.0008875402659074576,98.5169695157278
14.47887965,120.997995,1,8.9054851532,6.0,0.00042024709895248087,46.64742798372538
14.55904299,121.0852902,1,6.5030798912,11.0,0.0012810704290219363,142.19881762143493
14.45156769,120.9678791,1,9.01999664307,6.0,0.001790424101740982,198.737075293249
14.46634776,120.9706862,1,7.77058267593,6.0,0.0006831704454974651,75.83191945021862
14.57541846,121.0968183,1,6.55415010452,11.0,0.0016780003639457297,186.258040397976
14.57281737,121.0938357,1,6.5721373558,11.0,0.00036196581989883525,40.178206008770715
14.57511215,121.0938089,1,7.39972543716,11.0,0.000498648197404186,55.34994991186464
14.57111444,121.0948978,1,5.64820671082,11.0,0.0003531210526108501,39.19643683980436
14.57537693,121.0895602,1,7.45496368408,11.0,0.00034925343872456243,38.76713169842643
14.57568324,121.0909067,1,7.57195329666,11.0,0.00055935909215292,62.08885922897412
14.57473834,121.0909174,1,7.39151763916,11.0,0.0011505978005159807,127.71635585727385
14.62347868,120.978152,1,5.91423511505,8.0,0.00024225568605987675,26.89038115264632
14.6395055,121.1218192,1,22.3938350677,15.0,0.02346657917826921,2604.790288787882
14.64822585,121.0694436,1,65.7300643921,11.0,0.0016173901979725307,179.5303119749509
14.584096,121.0260469,1,7.8957567215,8.0,1.0844959590086387e-05,1.2037905144995888
14.46118544,121.0112719,1,15.8397836685,7.0,0.00035069746733744367,38.927418874456244
14.65146484,120.99034,1,24.6553840637,9.0,0.008492736944095868,942.6938007946413
14.59892557,121.0252704,1,11.6390542984,8.0,0.0010933379568725532,121.3605132128534
14.64725832,121.0638137,1,63.2412109375,10.0,0.005189964694516137,576.0860810912912
14.59000168,121.005988,1,5.66006040573,8.0,0.0007525829541866076,83.53670791471345
14.47313107,120.9969731,1,9.83743953705,6.0,0.00025028685320528155,27.78184070578625
14.45922452,120.9928505,1,14.8766937256,6.0,0.0035678637987474784,396.03288166097013
14.5905961,121.0878007,1,11.5618505478,11.0,0.003921797021772877,435.3194694167894
14.59099843,121.1097305,1,11.1901655197,13.0,0.01304910752576025,1448.4509353593878
14.57645162,121.0851775,1,7.48187494278,11.0,0.0038771623456276467,430.3650203646688
14.58365766,121.0894905,1,8.5898103714,11.0,0.000939730060931987,104.31003676345057
14.56313178,121.0901047,1,5.99766731262,11.0,0.0005976476204722169,66.33888587241607
14.57730307,120.9935962,1,8.00370121002,8.0,0.0004059827075490843,45.06408053794836
14.65756854,120.9770334,1,18.1658439636,9.0,0.005586749074333834,620.1291472510555
14.72704383,121.0383354,1,48.9509391785,13.0,0.027448024094146133,3046.7306744502207
14.61743663,121.1085004,1,12.8412094116,14.0,0.005440247916858012,603.8675187712394
14.60388878,121.1034667,1,11.8242950439,12.0,0.005441760869937767,604.0354565630921
14.64725442,121.0638003,1,63.2412109375,10.0,0.005180972497932079,575.0879472704607
14.58857922,121.0249136,1,10.2843837738,8.0,0.0013630951511491767,151.3035617775586
14.58869603,121.0248198,1,10.3587226868,8.0,0.0013527223455527396,150.1521803563541
14.57599994,120.9881781,1,9.36950683594,8.0,0.005967146789675659,662.3532936539981
14.52299866,121.0737862,1,6.06749773026,9.0,0.0008915641674307084,98.96362258480863
14.51841318,121.0733838,1,6.30626869202,9.0,0.002820019736295406,313.02219072879006
14.51017155,121.0679872,1,6.60424184799,9.0,0.0016614609061001416,184.4221605771157
14.51829894,121.0733409,1,6.30626869202,9.0,0.002772776836867235,307.7782288922631
14.51819507,121.0733248,1,6.37750959396,9.0,0.002713168401487347,301.1616925650955
14.51850147,121.073416,1,6.30626869202,9.0,0.0028578400310241866,317.2202434436847
14.51856378,121.0734589,1,6.30626869202,9.0,0.0028716604940832798,318.75431484324406
14.51056625,121.0684593,1,5.31655359268,9.0,0.0013375589230008832,148.46904045309802
14.51049873,121.0683413,1,5.31655359268,9.0,0.0013699813220987786,152.0679267529644
14.51033255,121.0682179,1,5.31655359268,9.0,0.0015118730940459758,167.8179134391033
14.51025984,121.0680999,1,6.60424184799,9.0,0.001574284512279486,174.74558086302295
14.51012482,121.0679121,1,6.60424184799,9.0,0.0017116356716320948,189.9915595511625
14.51002614,121.067837,1,6.60424184799,9.0,0.0018164719677444439,201.62838841963327
14.50994305,121.067719,1,6.60424184799,9.0,0.0019146147556374032,212.52223787575176
14.56413644,121.093884,1,5.5228676796,11.0,0.0010100313082282133,112.11347521333168
14.56414164,121.0939001,1,5.45075845718,11.0,0.0010232580757530592,113.58164640858956
14.7065384,120.9605636,1,5.9996380806,10.0,0.008072883762323176,896.0900976178725
14.69186061,121.0242757,1,32.2627296448,10.0,0.00037109613955193306,41.19167149026457
14.68486569,121.0231653,1,32.974571228,10.0,0.002865606835217487,318.08235870914103
14.45800641,120.9855281,1,11.6855077744,6.0,0.0008545403607209508,94.85398004002555
14.44650912,120.9472105,1,7.50336694717,6.0,0.0036782280908681667,408.2833180863665
14.62234063,121.0652702,1,50.0928688049,9.0,0.0003447969386437917,38.27246018946088
14.70690756,120.939716,1,2.69398880005,9.0,0.010586980126628443,1175.1547940557573
14.70792453,120.9384875,1,2.56843996048,9.0,0.010779417167677269,1196.515305612177
14.71916803,120.9293519,1,2.86124014854,10.0,0.014913754583701564,1655.4267587908737
14.69040409,121.0277321,1,37.9609260559,10.0,0.0015373879484784482,170.65006228110775
14.70975871,120.9367923,1,2.52877831459,10.0,0.010746942729071689,1192.9106429269575
14.54105791,121.011685,1,9.99086475372,7.0,0.002321424246684849,257.67809138201824
14.54176929,121.0061328,1,9.13482284546,7.0,0.0030348043076852678,336.8632781530647
14.49946529,121.0310023,1,24.4821472168,7.0,0.0044531936063996755,494.304490310364
14.58230135,121.0906868,1,8.45103359222,11.0,5.5158381816074535e-05,6.122580381584274
14.61127254,120.9896936,1,7.85820293427,8.0,0.004921631249657475,546.3010687119797
14.61111682,120.9888567,1,8.26038265228,8.0,0.0057560801071878795,638.9248918978546
14.61050429,120.9881781,1,8.82925796509,8.0,0.006156886517558589,683.4144034490034
14.61075864,120.9865581,1,8.88408088684,8.0,0.0060468942105471,671.2052573707281
14.68618305,121.0898821,1,89.5149230957,14.0,0.002012512624183886,223.38890128441136
14.40582901,120.9078795,1,14.5260343552,6.0,0.0007166769844844529,79.55114527777427
14.58959156,121.0992216,1,10.2837648392,12.0,0.006057866380985472,672.4231682893874
14.40634079,120.9059322,1,13.9620494843,6.0,0.0004680711693513,51.9558997979943
14.5952242,121.0163842,1,11.1328935623,8.0,0.002309477127604303,256.35196116407764
14.5810307,121.019517,1,7.79303693771,8.0,0.0017680119465595502,196.24932606811007
14.61440006,120.9903936,1,7.4082198143,8.0,0.0039594191772948035,439.4955286797232
14.64921144,120.9624154,1,6.45731449127,9.0,0.0030850570308506103,342.44133042441774
14.65546015,120.9629089,1,7.54975986481,9.0,0.0009596679949569966,106.52314744022662
14.67899868,121.0536866,1,49.8543434143,11.0,0.00015038872925198697,16.693148946970553
14.64463301,121.0592123,2,59.9402732849,10.0,0.005504340068901536,610.9817476480705
14.65146784,121.0465459,2,49.3153953552,9.0,0.0057182182633767975,634.7222272348246
14.57172607,121.0298688,2,8.21193981171,8.0,0.0004474688382618871,49.66904104706947
14.70956399,121.0720656,2,58.1887168884,14.0,0.0122728004589032,1362.2808509382553
14.62820144,121.0773665,2,30.4271450043,11.0,0.005168732285781246,573.7292837217184
14.61515518,120.9956548,2,8.32850265503,8.0,0.0010404947376262542,115.49491587651421
14.533759,121.024834,2,17.2185096741,7.0,0.0015870082860537454,176.15791975196572
14.650565,121.115189,2,26.1444988251,15.0,0.01381135044229506,1533.0598990947517
14.616641,121.044144,2,37.5448112488,9.0,0.0027478011900421147,305.00593209467473
14.579534,121.020325,2,8.82100391388,8.0,0.0014996913548318196,166.46574038633196
14.571518,121.016319,2,7.4044380188,7.0,0.001340443064810627,148.7891801939796
14.571284,121.018105,2,7.44578313828,8.0,0.0029340147256004642,325.6756345416515
14.55265,120.996239,2,10.3924236298,7.0,0.004574905600112024,507.81452161243465
14.553486,120.996651,2,9.73607158661,7.0,0.003847554710457564,427.07857286078956
14.578215,120.993439,2,7.96915197372,8.0,0.00038537179351607676,42.77626908028452
14.577011,120.990547,2,8.11984062195,8.0,0.0034379480009027246,381.61222810020246
14.57874,120.990402,2,8.08800888062,8.0,0.0034073667325404404,378.2177073119889
14.560067,121.043945,2,20.772567749,8.0,0.0017161248497655475,190.48985832397577
14.521276,120.993462,2,5.9161696434,6.0,0.001358755404771328,150.8218499296174
14.595046,121.082558,2,13.2789344788,10.0,0.00022563649250383213,25.045650667925365
14.460613,121.017151,2,18.0215358734,7.0,0.00043042922763341637,47.77764426730922
14.651946,121.062386,2,61.3473396301,10.0,0.0019520429964505228,216.67677260600803
14.641732,121.078133,2,58.7134437561,11.0,0.0004254804925203677,47.22833466976081
14.567219,121.091141,2,6.17361593246,11.0,0.0021151308793874507,234.77952761200703
14.584393,121.091347,2,8.36093235016,11.0,0.0008485609555267464,94.19026606346885
14.584456,121.091293,2,8.36093235016,11.0,0.0007891130250192993,87.59154577714222
14.584414,121.091324,2,8.36093235016,11.0,0.0008237652471361551,91.43794243211322
14.636635,121.052071,2,50.626499176,9.0,0.006213232705282768,689.6688302863872
14.646912,121.052124,2,54.677520752,9.0,0.00487707053466026,541.354829347289
14.651946,121.05896,2,57.4038887024,10.0,0.0005203851831297855,57.76275532740619
14.592232,120.989479,2,8.05953025818,8.0,0.0009013850560437975,100.05374122086153
14.520362,121.001579,2,7.37472486496,6.0,0.0016696807479192944,185.33456301904167
14.51764,121.001045,2,6.9684419632,6.0,0.002377624976063142,263.91637234300873
14.537758,121.00209,2,7.8575553894,7.0,0.00364522909293195,404.6204293154465
14.627375,121.079659,2,14.2039241791,11.0,0.002753209233202589,305.6062248854874
14.570023,121.037727,2,9.42993831635,8.0,0.0024706758744226227,274.24502206091114
14.667837,121.033997,2,39.8433036804,10.0,0.0008972635922199236,99.59625873641153
14.660966,121.036667,2,42.014831543,9.0,0.003349007269324727,371.7398068950447
14.560963,121.099831,2,6.77347946167,11.0,0.0022763540695513455,252.67530172019934
14.561497,121.095207,2,6.14814472198,11.0,0.0015388697903657284,170.81454673059585
14.560921,121.100975,2,6.84492683411,12.0,0.0032718876172669192,363.179525516628
14.567053,121.094116,2,5.35397338867,11.0,7.802156198999614e-05,8.660393380889571
14.558309,121.006996,2,8.08980083466,7.0,0.0005367073952787956,59.574520875946305
14.558496,121.007591,2,9.38443183899,7.0,7.649645103183561e-05,8.491106064533753
14.660377,120.952049,2,5.94328308105,9.0,0.002474813772792007,274.70432877991277
14.568392,121.08593,2,7.70329856873,11.0,0.002666535973876884,295.9854931003341
14.669301,120.948036,2,7.23662424088,9.0,0.001974078782627391,219.1227448716404
14.686156,121.082298,2,79.6793365479,13.0,0.00016929013205855317,18.791204658499403
14.537477,121.022072,2,14.4512138367,7.0,0.006060504484776845,672.7159978102297
14.601798,121.005157,2,7.80500173569,8.0,0.002488016607663907,276.1698434506937
14.591486,120.997597,2,7.14496898651,8.0,0.002716027996907966,301.47910765678427
14.669887,121.108414,2,19.0633049011,15.0,0.009625987316117553,1068.4845920890484
14.669228,121.109154,2,18.942243576,15.0,0.010274727189089568,1140.494717988942
14.498872,121.005341,2,7.17192554474,6.0,0.0005568916023225293,61.81496785780075
14.486625,121.044853,2,33.5158691406,8.0,0.004670797534688255,518.4585263503963
14.554716,121.024361,2,20.6617221832,7.0,0.00478327292239054,530.9432943853499
14.465848,121.020157,2,21.36577034,7.0,0.0037208449430225277,413.01378867550056
14.529044,121.05719,2,7.63660097122,8.0,0.0015273188282074535,169.53238993102735
14.647306,121.070915,2,64.0430221558,11.0,0.001074040916352311,119.21854171510651
14.647763,121.074326,2,67.0715713501,11.0,0.001137847028380915,126.30102015028157
14.65862,121.104362,2,16.3134269714,14.0,0.008024830506613772,890.7561862341287
14.669124,121.108368,2,18.7638549805,15.0,0.009482535104606973,1052.561396611374
14.383555,121.051544,2,6.94533824921,11.0,0.01684747441013231,1870.0696595246866
14.395807,121.044945,2,16.4807796478,10.0,0.00667057096506751,740.4333771224937
14.398421,121.045959,2,13.0061912537,10.0,0.004336889323006837,481.39471485375884
14.413852,121.045853,2,20.4946727753,10.0,0.0029004480774524905,321.94973659722643
14.413639,121.045891,2,20.4946727753,10.0,0.0026879566309736197,298.3631860380718
14.395023,121.044907,2,15.7579784393,10.0,0.007249781307048657,804.7257250824009
14.406428,121.046761,2,10.3428487778,10.0,0.004414663006393602,490.0275937096898
14.604909,120.978249,2,13.4915122986,8.0,2.0233943567133902e-05,2.2459677359518633
14.546741,121.019897,2,11.8751688004,7.0,0.0011535953557891697,128.04908449259784
14.433101,121.027031,2,32.8203887939,9.0,0.0004663936330171405,51.76969326490259
14.653529,121.052765,2,49.8490943909,9.0,1.847261900224046e-05,2.050460709248691
14.711716,121.048546,2,42.6839599609,12.0,0.011771794291863135,1306.669166396808
14.640019,121.070427,2,53.1597709656,10.0,0.0005426451898580699,60.23361607424576
14.63977,121.069359,2,53.4526443481,10.0,0.0007862780487846646,87.27686341509778
14.640517,121.06852,2,54.5397071838,10.0,0.0018878044840492639,209.54629772946828
14.712961,121.049377,2,43.3660316467,12.0,0.012926453970442345,1434.8363907191003
14.633396,121.095001,2,13.5776443481,12.0,0.001394545215018677,154.79451886707315
14.66462,121.047516,2,47.7550926208,9.0,0.0026097483480263424,289.682066630924
